Longitude,Latitude,Zip Codes,Sold Month,Days on Market,Original List Price,Listing Price,Sold Price,Taxes,Sold Terms,SqFt - Total (Aprox),List Price/SqFt,Sold Price/SqFt,Basement,Year Built,Aprx. Acres,# Bedrooms,Baths - Total,HOA,Warranty,Seller Concessions,New Construction Y/N,Overall Crime Grade,Violent Crime,Property Crime,Other Crime,Elementary School,ElemRating,Middle School,MiddleRating,High School,HighRating,AirQuality,Walk Score,TrailHikeDistance,WalkingPathDistance,PalygroundDistance,RecCenterDistance,Rest Nearby,NearestGrocery
-85.2381147,35.085716,37406,Feb,73,399000,399000,347500,2931.33,Conv,2190,182.19,158.68,No,2008,0.18,4,2,Yes,N,N,N,C-,B-,C-,D+,Harrison Elementary,2,Dalewood Middle,2,Brainerd High,2,67,11,3.22681886950519,2.04661092592992,1.46231635698928,1.46231635698928,Level 2 (6-10),8.07782549908534
-85.3037267,35.1194869,37415,March,48,399000,399000,400000,2485.96,Conv,2149,185.67,186.13,No,1969,0.61,4,3,Yes,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,66,6,3.39962526696294,1.07535180307877,2.33493810394824,2.33493810394824,Level 2 (6-10),14.6022230175773
-85.3419906,35.1653657,37377,March,0,515500,515500,515500,787.7,Conv,2073,248.67,248.67,No,2023,0,3,2,Yes,Y,N,Y,A+,A+,A,A-,Nolan Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,1,6.6370963844071,3.77214540321851,5.18990370446018,5.18990370446018,Level 1 (1-5),20.5673864630558
-85.3111491,35.1152169,37405,July,7,744500,744500,741000,5059.43,Conv,3200,232.66,231.56,No,2012,0.33,5,4,Yes,N,Y,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,1,3.03936199318182,0.584678136780009,2.0340779455062,2.0340779455062,Level 2 (6-10),15.2235942098147
-85.3242464,35.0692531,37405,April,35,599000,565000,557000,706.75,Conv,3009,187.77,185.11,No,2022,0.16,4,3,No,Y,N,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,6,0.439553760946665,0.932870155571859,0.725541730838741,1.02002060735535,Level 5 (20 and above),12.2410124870755
-85.1496133,35.024109,37421,August,4,385000,385000,385000,2732.77,Conv,2265,169.98,169.98,No,1997,0.17,3,3,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,67,36,8.25620193811682,1.02045609859079,1.02045609859079,2.33448019427935,Level 5 (20 and above),4.03891274954267
-85.221584,35.015081,37411,March,18,275000,249000,249000,1908.22,Conv,1610,154.66,154.66,No,1953,0.32,3,2,No,N,Y,N,C-,B-,C-,D+,Barger Acad Fine Art,3,East Ridge Middle,3,East Ridge High,3,67,59,6.65045928434868,0.200628993174705,0.200628993174705,0.791036247659396,Level 4 (16-19),1.6777022190408
-85.2715155,34.9890611,37412,May,4,269900,269900,278000,1763.51,FHA,1553,173.79,179.01,No,1930,0.37,3,2,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,9,6.24321363652783,0.942244618480185,0.942244618480185,0.980583371352984,Level 4 (16-19),5.65447784935974
-85.3222001,35.070199,37405,August,1,415000,415000,415000,2180,Conv,1396,297.28,297.28,No,2023,0.1,3,3,No,N,N,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,6,0.309151545574181,0.86966681351421,0.641529151871549,0.887260054471344,Level 5 (20 and above),13.4837548715501
-85.173942,35.082522,37416,Jun,2,230000,230000,237500,1529.05,Conv,1056,217.8,224.91,No,1970,0.46,3,2,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,13,4.10761447173005,1.52215265385268,0.303801355068372,0.303801355068372,Level 4 (16-19),6.21371192237334
-85.2705789,35.1361338,37415,March,61,250000,239900,225000,1853.09,Conv,1928,124.43,116.7,Yes,1959,0.27,3,2,No,N,Y,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,7,2.98029447946672,1.85237836540558,1.88592553445589,1.85237836540558,Level 4 (16-19),12.0546011294043
-85.3470864,35.143475,37377,Jun,3,600000,600000,617000,4758.69,Conv,3628,165.38,170.07,No,1998,0.5,4,3,No,N,N,N,A+,A+,A,A-,Nolan Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,66,0,5.25630570979258,2.53560349691848,3.75148373236027,3.75148373236027,Level 1 (1-5),18.4547244094488
-85.3072176,35.0709876,37405,March,1,559000,559000,565000,4928.18,Conv,1989,281.05,284.06,No,2015,0.21,3,3,No,N,N,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,62,0.551106129042982,0.582312603088597,0.218242279225053,0.218242279225053,Level 4 (16-19),11.8060526525093
-85.3022554,35.0639886,37405,Feb,65,450000,396500,395000,2328.91,Conv,1104,359.15,357.79,No,1920,0.25,3,2,No,N,Y,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,79,0.977822639643588,0.297913191046229,0.390037858489159,0.390037858489159,Level 5 (20 and above),8.13996261830907
-85.2281552,35.002959,37412,Feb,28,360000,349900,327700,2143.63,Conv,1494,234.2,219.34,No,2011,0,3,3,Yes,N,N,N,C-,B-,C-,D+,Spring Creek Elem,4,East Ridge,3,East Ridge High,3,67,41,6.89803137260988,0.722897380409419,0.722897380409419,1.68001854283153,Level 3 (11-15),2.2369362920544
-85.357612,35.1176514,37377,July,11,879999,879999,870000,4305.77,Conv,3424,257.01,254.09,Yes,1987,0.5,4,3,No,N,Y,N,A+,A+,A,A-,Nolan Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,67,4,3.93094298344755,2.07348841403637,2.38485418969849,2.38485418969849,Level 1 (1-5),17.957627455659
-85.175987,35.075241,37416,July,44,275000,275000,271000,1668.15,Conv,1740,158.05,155.75,No,1960,0.41,4,2,No,N,N,N,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,65,18,4.45266247930164,1.63738463888255,0.74799680777231,0.74799680777231,Level 5 (20 and above),5.53020361091227
-85.3319717,34.9894784,37409,Jan,29,350000,325000,320000,2273.94,Conv,1333,243.81,240.06,No,1930,0,3,2,No,N,Y,N,C-,B-,C-,D+,Calvin Donaldson,3,Lookout Valley Mid,5,Lookout Valley High,5,68,13,5.72460411721342,1.21057803817675,0.351023041234286,1.33913176264981,Level 4 (16-19),11.184681460272
-85.2989359,35.0331568,37408,Feb,98,530000,535000,515000,5049.33,Conv,1955,273.66,263.43,No,2017,0,3,3,Yes,N,N,N,C-,B-,C-,D+,Battle Academy,4,Orchard Knob Middle,4,Howard Academics,2,58,63,2.83432966430093,0.164675915698531,0.164675915698531,0.704608016462747,Level 5 (20 and above),6.58653463771574
-85.2123737,35.0769757,37406,September,19,300000,280000,270000,1871.2,FHA,1655,169.18,163.14,No,2002,0,3,3,No,N,N,N,C-,B-,C-,D+,Hillcrest Elementary,3,Dalewood Middle,2,Brainerd High,2,67,23,3.64850133480662,1.08289659063818,2.08421855400823,2.08421855400823,Level 4 (16-19),6.02730056470214
-85.3105073,35.0746209,37405,Jan,33,675000,645000,640000,5909.77,Conv,2672,241.39,239.52,No,2018,0.12,4,4,No,N,N,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,41,0.424602966757009,0.816661406342809,0.163882944007428,0.163882944007428,Level 4 (16-19),11.9303268909568
-85.1612932,35.1170551,37416,September,38,230000,215000,218000,596.85,VA,1064,202.07,204.89,No,1981,0.41,3,2,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,0,3.34041275796473,2.24822938968096,2.24822938968096,2.24822938968096,Level 2 (6-10),9.63125347967868
-85.1719505,35.0936396,37416,September,7,393000,393000,399800,392.64,Conv,1900,206.84,210.42,No,2023,0.23,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Lakeside Academy,2,Brown Middle,4,Central High School,4,67,28,3.61241853953795,1.6071234339984,0.603241410834288,0.603241410834288,Level 4 (16-19),7.95355126063787
-85.351824,35.0503078,37419,August,24,289900,279900,270000,1529.05,THDA,1377,203.27,196.08,Yes,1969,0.27,3,2,No,N,N,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,67,3,2.45335940539689,1.98283160262447,1.48717097443888,1.98283160262447,Level 4 (16-19),13.2973435138789
-85.1426769,34.989324,37421,July,4,259900,259900,255000,1706.3,Conv,1088,238.88,234.38,No,1970,0,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,3,10.5893561823273,1.49007292291368,1.49007292291368,4.46050221097372,Level 4 (16-19),5.28165513401734
-85.3600577,35.0415868,37419,September,44,285000,270000,260000,1447.15,Conv,1550,174.19,167.74,Yes,1965,0.26,3,2,No,Y,Y,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,67,5,3.19264305865551,2.44813065267306,0.733795236187014,2.44813065267306,Level 5 (20 and above),12.6138352024179
-85.1788742,35.0753343,37416,Feb,80,239900,209900,209900,1821.84,Conv,1276,164.5,164.5,No,1966,0.6,3,2,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,65,17,4.36147369494271,1.50236925875974,0.744572436073567,0.744572436073567,Level 5 (20 and above),5.4059293724648
-85.194228,35.078225,37416,May,2,345000,345000,350000,3239.83,VA,3668,94.06,95.42,No,1972,0.34,3,3,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,23,3.80044267273077,0.793720050973068,1.10336559981473,1.10336559981473,Level 4 (16-19),5.53020361091227
-85.1214827,35.0530287,37421,September,61,525000,500000,475000,3597.69,Conv,2310,216.45,205.63,No,2011,0,4,3,No,N,N,N,C-,B-,C-,D+,Wolftever Elementary,6,Ooltewah Middle,6,Ooltewah,4,67,9,7.61204882468175,1.86206032840439,3.43585493757026,1.86206032840439,Level 4 (16-19),8.20209973753281
-85.152346,34.9969525,37421,Jan,198,229500,289000,283000,1409.29,Conv,1644,175.79,172.14,No,1958,0.57,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,30,9.89066825688544,0.864712284053614,0.864712284053614,3.73879636403562,Level 5 (20 and above),4.59814682255627
-85.2371443,35.035006,37411,Jun,36,225000,220000,210000,648.41,Conv,1576,139.59,133.25,No,1930,0.3,4,2,No,Y,N,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,67,16,5.16628628149905,1.73202718164877,1.09803839487817,1.09803839487817,Level 3 (11-15),3.97677563031894
-85.1937688,35.0143172,37421,Jun,75,440000,430000,425000,4028.47,Conv,2448,175.65,173.61,No,2022,0.21,4,3,No,Y,N,Y,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,38,8.00459144787943,1.61416094178198,0.0603840993236307,1.74172204311158,Level 4 (16-19),0.807782549908534
-85.2683804,35.1129763,37415,April,1,310000,310000,320000,1368.63,Conv,1247,248.6,256.62,No,1960,0.28,3,2,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,27,3.04594878412796,0.734529037001481,0.734529037001481,0.734529037001481,Level 4 (16-19),10.5633102680347
-85.1817977,35.101328,37416,August,0,401900,401900,492745,0,Conv,2455,163.71,200.71,No,2023,0,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Harriman Elementary,6,Brown Middle,4,Central High School,4,67,3,2.84339425672091,1.33451088897549,1.08814519420807,1.08814519420807,Level 4 (16-19),7.82927702219041
-85.2788025,35.109713,37415,Jun,3,297500,297500,310000,1726.49,FHA,1241,239.73,249.8,No,1958,0.39,3,2,No,N,N,N,C-,B-,C-,D+,Riverside Elementary,3,Red Bank Middle,3,Red Bank High School,4,67,30,3.40944404104159,0.790325987804312,0.790325987804312,0.790325987804312,Level 5 (20 and above),11.3710928179432
-85.1285203,35.0163796,37421,July,49,375000,325000,332000,2001.34,VA,1976,164.47,168.02,No,1980,0.43,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,2,9.32300158047317,1.41652649390019,1.41652649390019,3.28418017470208,Level 4 (16-19),5.46806649168854
-85.2405632,35.0297068,37411,August,6,274900,274900,260000,1244.1,FHA,1176,233.76,221.09,No,1960,0.23,3,2,No,N,N,N,C-,B-,C-,D+,Woodmore Elementary,4,Dalewood Middle,2,Brainerd High,2,58,36,5.19244574154628,1.53717100236087,1.14317468304663,1.14317468304663,Level 4 (16-19),3.5418157957528
-85.19278,35.093088,37416,May,43,300000,295000,286000,2204.39,VA,1508,195.62,189.66,No,1987,0.39,3,2,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,34,2.90642065054587,0.494091297273041,1.00683851551424,1.00683851551424,Level 5 (20 and above),7.02149447228187
-85.1518959,35.2297774,37379,April,7,270000,270000,276550,964.89,Conv,1782,151.52,155.19,No,1996,5,3,2,No,N,N,N,A-,A,B+,B+,Allen Elementary,6,Loftis Middle,7,Soddy-Daisy High,6,65,7,7.87233887758739,6.48495775451999,6.48495775451999,6.48495775451999,Level 4 (16-19),19.0139584824624
-85.2489972,34.9939981,37412,April,0,285000,285000,285000,1236,Conv,2067.5,137.85,137.85,No,1947,0,3,2,No,N,N,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,55,49,6.58615444916594,1.75179408881465,1.75179408881465,1.91900690253959,Level 3 (11-15),3.9146385110952
-85.3061474,35.0329874,37408,Jun,2,399900,399900,404900,0,Conv,1600,249.94,253.06,No,2023,0,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Battle Academy,4,Orchard Knob Middle,4,Howard Academics,2,67,78,2.72603571890496,0.306315904785513,0.0652113660141704,0.467656308504915,Level 5 (20 and above),8.07782549908534
-85.294477,35.038244,37403,May,0,403500,403500,403500,2726.03,Conv,1424,283.36,283.36,No,2005,0.1,3,2,No,N,Y,N,C-,B-,C-,D+,Brown Academy,3,Orchard Knob Middle,4,Howard Academics,2,58,69,2.62208012871828,0.59503859096322,0.0728108550678603,0.813087426339702,Level 5 (20 and above),6.08943768392587
-85.2820289,35.1146303,37415,Jan,25,290000,265000,285000,1891.4,Conv,1612,164.39,176.8,No,1956,1.6,3,2,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,28,3.57500061501444,1.15723080676293,1.15723080676293,1.15723080676293,Level 5 (20 and above),11.4953670563907
-85.2319819,35.0810841,37406,April,3,269900,284900,290000,1600,Conv,1820,156.54,159.34,No,1974,0.3,4,3,No,N,N,N,C-,B-,C-,D+,Hillcrest Elementary,3,Dalewood Middle,2,Brainerd High,2,67,10,3.43531644209057,1.89644785259627,1.65258313746648,1.65258313746648,Level 4 (16-19),6.83508311461067
-85.3380569,35.1181525,37377,August,4,650000,650000,620000,3988.72,Conv,3926,165.56,157.92,No,1958,0.94,5,3,No,N,N,N,A+,A+,A,A-,Thrasher Elementary,8,Signal Mountain Mid,8,Signal Mtn,8,67,12,3.43778841454659,1.0027260791789,1.93306605004963,1.93306605004963,Level 1 (1-5),17.0877077865267
-85.2580129,35.1111551,37415,Feb,36,295000,270000,270000,1667.03,Conv,1400,192.86,192.86,No,1956,0.26,3,2,No,N,Y,N,C-,B-,C-,D+,DuPont Elementary,5,Hixson Middle,5,Hixson High,5,67,31,2.57294045080343,0.833758740549239,0.833758740549239,0.802626910720649,Level 4 (16-19),10.0662133142448
-85.2040712,35.2324253,37379,May,1,350000,350000,357000,1249.68,Conv,2028,172.58,176.04,No,1974,0.32,4,2,No,N,N,N,A-,A,B+,B+,Daisy Elementary,7,Soddy-Daisy Middle,5,Soddy-Daisy High,6,65,40,7.14811586638267,6.38909715334646,6.34315190768142,6.34315190768142,Level 3 (11-15),17.6469418595403
-85.3330705,35.098556,37405,May,4,225000,225000,240000,1070.22,Conv,1350,166.67,177.78,No,1957,0.23,3,2,No,Y,Y,N,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,46,2.08102900777886,1.22488197957308,0.550836104880359,0.550836104880359,Level 4 (16-19),13.4837548715501
-85.1656851,35.0710777,37416,March,1,292000,292000,310000,2171.85,Conv,1944,150.21,159.47,No,1962,0.4,3,2,No,N,N,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,63,4,5.01956257637913,1.06462235302284,1.22005402155289,1.06462235302284,Level 4 (16-19),5.53020361091227
-85.1817977,35.101328,37416,Feb,65,399700,375000,370000,0,Conv,1850,202.7,200,No,2022,0,3,3,Yes,Y,N,Y,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,3,2.84339425672091,1.33451088897549,1.08814519420807,1.08814519420807,Level 4 (16-19),7.82927702219041
-85.2794002,35.1318056,37415,August,35,325000,315000,292000,1458,Conv,1604,196.38,182.04,No,1971,0,4,2,No,N,N,N,C-,B-,C-,D+,Alpine Crest Elem,6,Red Bank Middle,3,Red Bank High School,4,66,23,3.4474175386238,2.13238068055396,2.13238068055396,2.13238068055396,Level 4 (16-19),12.8002465600891
-85.3533304,35.0570184,37419,May,22,299500,299500,285000,1467,Conv,1368,218.93,208.33,No,1971,0.28,3,2,No,N,Y,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,67,0,2.28528794499613,2.1800913343887,1.80559535450956,2.1800913343887,Level 3 (11-15),13.98085182534
-85.2781977,35.165876,37415,July,5,350000,350000,350000,1897.01,Conv,1560,224.36,224.36,No,1982,0.46,3,2,No,N,Y,N,C-,B-,C-,D+,Hixson Elementary,5,Red Bank Middle,3,Red Bank High School,4,66,0,4.20425989138732,2.65977452244227,2.63419304905663,2.63419304905663,Level 4 (16-19),14.4158116599061
-85.2915078,35.1089641,37415,August,4,265000,265000,275000,1672.88,Conv,1275,207.84,215.69,No,1965,0.32,3,2,No,N,N,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,18,2.962127144208,1.39919204546206,1.39919204546206,1.39919204546206,Level 5 (20 and above),12.3031496062992
-85.355087,35.053178,37419,May,115,638000,600000,557500,593.45,Conv,1602,374.53,348,No,2022,3.47,3,2,No,N,N,N,C-,B-,C-,D+,Lookout Valley Elem,6,Lookout Valley Mid,5,Lookout Valley High,5,67,2,2.49804074088216,2.20048502717749,1.52830181492422,2.20048502717749,Level 3 (11-15),13.8565775868925
-85.1682775,35.0290126,37421,Jan,33,420000,399900,398900,2802.32,VA,2757.06,145.05,144.68,Yes,1965,0.54,4,3,No,Y,N,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,67,27,7.50041894941323,1.36521817633418,1.36521817633418,1.36521817633418,Level 5 (20 and above),2.796170365068
-85.1721792,35.0830696,37416,April,2,325000,325000,331400,2976.2,Conv,1579,205.83,209.88,No,2019,0.26,3,2,No,N,Y,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,11,4.13986610706218,1.60819915107181,0.3491367989325,0.3491367989325,Level 4 (16-19),6.33798616082081
-85.2429941,35.0207534,37411,March,6,275000,275000,274500,1688.35,FHA,1609,170.91,170.6,No,1959,0.3,3,2,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,58,60,5.45371520138903,1.31573845224906,1.31573845224906,1.32060044523367,Level 4 (16-19),2.796170365068
-85.228942,35.0040178,37411,Feb,2,156500,156500,185000,1782.58,Conv,1516,103.23,122.03,No,1959,0.39,3,2,No,N,N,N,C-,B-,C-,D+,Barger Acad Fine Art,3,East Ridge,3,East Ridge High,3,67,45,6.81552782241565,0.682942050537686,0.682942050537686,1.62151586833552,Level 4 (16-19),2.17479917283067
-85.2490947,35.0169458,37411,March,2,300000,300000,317000,1531.29,Conv,1532,195.82,206.92,No,1930,0.3,3,2,No,N,Y,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,32,5.37484956499004,1.29865270764441,1.36612854388771,1.73502942414645,Level 5 (20 and above),3.1689930804104
-85.135374,35.122908,37341,September,34,350000,341000,330000,1238.96,Conv,2056,165.86,160.51,No,1997,0.34,4,3,No,N,Y,N,A,A+,B+,A+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,4,4.7128712814175,3.24720266690185,3.24720266690185,3.24720266690185,Level 2 (6-10),11.5575041756144
-85.1740525,35.0893566,37416,April,0,229900,229900,235000,1030.96,FHA,1140,201.67,206.14,Yes,1960,0.24,4,2,No,N,N,N,C-,B-,C-,D+,Harrison Elementary,2,Brown Middle,4,Central High School,4,67,32,3.74113806535169,1.45360172077471,0.290261323425884,0.290261323425884,Level 4 (16-19),6.58653463771574
-85.1817977,35.101328,37416,August,0,377900,377900,419975,0,Conv,1770,213.5,237.27,No,2023,0,3,2,Yes,Y,N,Y,C-,B-,C-,D+,Harriman Elementary,6,Brown Middle,4,Central High School,4,67,3,2.84339425672091,1.33451088897549,1.08814519420807,1.08814519420807,Level 4 (16-19),7.82927702219041
-85.1507627,35.0606714,37421,April,0,289900,289900,290000,2296.38,Conv,1814,159.81,159.87,No,2005,0.1,4,3,No,Y,N,N,C-,B-,C-,D+,Bess T. Shepherd Elm,4,Tyner Middle Academy,3,Tyner Academy,4,67,21,6.10365515236306,0.181917695608502,2.03131395495304,0.181917695608502,Level 5 (20 and above),4.66028394178
-85.1686945,35.0289973,37421,May,20,318500,314500,314500,2144.93,FHA,1596,197.06,197.06,No,1965,0.44,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,Ooltewah Middle,6,Ooltewah,4,65,27,7.49252749088726,1.35327897513657,1.35327897513657,1.35327897513657,Level 5 (20 and above),2.796170365068
-85.2843552,35.1426236,37415,Jun,5,339900,339900,339900,2130.35,FHA,2024,167.93,167.93,No,1988,0,3,3,No,N,Y,N,C-,B-,C-,D+,Hixson Elementary,5,Hixson Middle,5,Hixson High,5,66,9,3.8309960558335,2.54739702495188,2.56437125469504,2.54739702495188,Level 4 (16-19),13.3594806331027
-85.2964488,35.0756045,37405,March,2,875000,875000,885000,4970.81,Conv,3491,250.64,253.51,Yes,1925,0,4,4,No,Y,Y,N,C-,B-,C-,D+,Normal Park Elem,6,Normal Park Upper,6,Red Bank High School,4,67,39,1.19354980683125,1.11639168184489,0.593022422912058,0.593022422912058,Level 4 (16-19),9.32056788356001
-85.2933586,35.0880398,37415,Jun,19,449900,449900,449900,3497.85,Conv,2342,192.1,192.1,No,1960,0.84,4,3,No,N,Y,N,C-,B-,C-,D+,Rivermont Elementary,5,Red Bank Middle,3,Red Bank High School,4,67,7,1.75739607578247,1.7355161123396,1.17735819140079,1.17735819140079,Level 5 (20 and above),12.9245207985365
-85.3241341,35.0690693,37405,April,3,525000,525000,525000,538.48,Conv,2534,207.18,207.18,No,2023,0.17,3,3,No,Y,N,Y,C-,B-,C-,D+,Red Bank Elementary,4,Red Bank Middle,3,Red Bank High School,4,67,4,0.438228770335782,0.92127539999322,0.71581392300344,1.02042448522098,Level 5 (20 and above),12.2410124870755
-85.1439938,35.0153804,37421,July,3,405000,405000,405000,3371.08,VA,1986,203.93,203.93,No,2016,0,3,2,No,N,N,N,C-,B-,C-,D+,East Brainerd Elem,4,East Hamilton,7,East Hamilton,7,67,10,8.93759669864466,0.613839213631289,0.613839213631289,2.97405765097894,Level 5 (20 and above),4.22532410721387
-85.2868934,35.026328,37404,March,81,339900,319900,319900,84.14,VA,1663,192.36,192.36,No,2022,0.17,3,2,No,Y,Y,Y,C-,B-,C-,D+,East Side Elementary,4,Orchard Knob Middle,4,Howard Academics,2,61,59,3.54974907579472,0.582676893808718,0.777548022663889,1.51564674380356,Level 5 (20 and above),5.90302632625467
-85.1174735,35.0526535,37421,July,17,629900,629900,629900,3872.54,Conv,3256,193.46,193.46,Yes,2018,0.26,5,4,No,N,N,N,C-,B-,C-,D+,Wolftever Creek Elem,6,Ooltewah Middle,6,Ooltewah,4,67,4,7.7942861115955,2.08867976940568,3.56731548048369,2.08867976940568,Level 4 (16-19),8.45064821442774
-85.2541722,35.0183046,37412,April,4,425000,425000,410000,1968.24,Conv,3041,139.76,134.82,No,1945,1.28,6,3,No,N,N,N,C-,B-,C-,D+,East Ridge Elem,3,East Ridge Middle,3,East Ridge High,3,67,19,5.10597752674011,0.998303637394891,1.0684422970532,1.97454404612089,Level 4 (16-19),3.728227153424
